Date,Ticker,Open,High,Low,Close,Volume
2024-03-01,AAPL,177.61373507516265,178.58316252471684,175.46713817545924,177.72254943847656,73563100
2024-03-04,AAPL,174.25039570154502,174.99230771576262,171.91584529303745,173.21173095703125,81510100
2024-03-05,AAPL,168.91849794898403,170.1846930657021,167.7907924514621,168.285400390625,95132400
2024-03-06,AAPL,169.21525418377138,169.39332087872134,166.8609157238647,167.29617309570312,68587700
2024-03-07,AAPL,167.32588185679398,168.88884496206234,166.67301076258389,167.17750549316406,71765100
2024-03-08,AAPL,167.17750030588184,171.82681238429842,167.11814976227143,168.8888397216797,76267000
2024-03-11,AAPL,171.07499261235472,172.49946586057737,170.1945911039721,170.8870391845703,60139500
2024-03-12,AAPL,171.28272310113206,172.15323790323208,169.16580172767317,171.3618621826172,59825400
2024-03-13,AAPL,170.90684419661972,171.3223130850131,168.91851047344855,169.28453063964844,52488700
2024-03-14,AAPL,171.0453430786352,172.43023944819464,170.19461671040915,171.13436889648438,72913500
2024-03-15,AAPL,169.3240932528417,170.75845336914062,168.45357838204507,170.75845336914062,121752700
2024-03-18,AAPL,173.67661275318792,175.7935338090815,171.64871749027145,171.8465576171875,75604200
2024-03-19,AAPL,172.45991109697533,174.7054356079408,171.1640405724947,174.18115234375,55215200
2024-03-20,AAPL,173.82501083363408,176.74319458007812,173.20180001631465,176.74319458007812,53423100
2024-03-21,AAPL,175.1406653733646,175.57592275278003,168.9976284397713,169.52191162109375,106181300
2024-03-22,AAPL,169.90772263085665,171.18381963278856,168.22605856941686,170.422119140625,71160100
2024-03-25,AAPL,168.73057383883838,170.085794876263,167.6226416976105,169.00755310058594,54288300
2024-03-26,AAPL,168.16670300567833,169.57138777241732,167.7512341389727,167.8798370361328,57388400
2024-03-27,AAPL,168.57227437363676,171.72787530814264,168.27550660374618,171.4409942626953,60273300
2024-03-28,AAPL,169.8978451053126,170.37266455083602,168.67121185228598,169.63075256347656,65672700
2024-04-01,AAPL,169.3438900607447,169.40324060587884,167.6523240532299,168.19639587402344,46240500
2024-04-02,AAPL,167.25662806803024,167.51381877100314,166.41578850586058,167.0192108154297,49329500
2024-04-03,AAPL,166.96973884210524,168.83935621904524,166.76201196368757,167.82046508789062,47691700
2024-04-04,AAPL,168.45358430225178,170.0660111961713,166.99945068359375,166.99945068359375,53704400
2024-04-05,AAPL,167.7611226870966,168.5524984345705,167.12802510796487,167.75123596191406,42104800
2024-04-08,AAPL,167.20715459942008,167.37531948329715,166.425680716199,166.63340759277344,37425500
2024-04-09,AAPL,166.88073030235694,168.24585316442327,166.53451377109624,167.84027099609375,42373800
2024-04-10,AAPL,166.97963118021664,167.26649712267962,165.307854051912,165.9706268310547,49709300
2024-04-11,AAPL,166.5246002673459,173.5678277091418,166.34654865134516,173.15234375,91070300
2024-04-12,AAPL,172.38075949507746,176.43655077441642,172.33131077483722,174.6460723876953,101670900
2024-04-15,AAPL,173.4689334092555,174.72524206460568,170.63977480010448,170.82772827148438,73531800
2024-04-16,AAPL,169.89781183493915,171.88613013777277,166.45534511410173,167.55337524414062,73711200
2024-04-17,AAPL,167.78091646807815,168.80969440593617,166.1882781982422,166.1882781982422,50901200
2024-04-18,AAPL,166.21794611620325,166.8213684176903,164.75391081370103,165.23861694335938,43122900
2024-04-19,AAPL,164.41756936525923,164.60550769336635,162.31053482208006,163.22061157226562,68149400
2024-04-22,AAPL,163.7350029833429,165.45622881020677,162.9930911354229,164.05154418945312,48116400
2024-04-23,AAPL,163.56687071664174,165.24853488832454,163.14149999003314,165.1001434326172,49537800
2024-04-24,AAPL,164.7439994721628,167.4742448528629,164.41757152765254,167.197265625,48251800
2024-04-25,AAPL,167.7017887376114,168.7701438382538,166.33666581552853,168.0579071044922,50558300
2024-04-26,AAPL,168.04800546826704,169.49225225997063,167.35554224826544,167.47425842285156,44838400
2024-04-29,AAPL,171.5003643815301,174.13168243053624,171.2332869429431,171.62896728515625,68169400
2024-04-30,AAPL,171.46076549698512,173.10286724293962,168.16667528163094,168.4931182861328,65934800
2024-05-01,AAPL,167.75123767315736,170.84748833564953,167.28630498280754,167.47425842285156,50383100
2024-05-02,AAPL,170.64962025703286,171.5498103000238,169.04709541575278,171.1640167236328,94214900
2024-05-03,AAPL,184.637145231003,184.98337684032407,180.6901833747752,181.4024200439453,163224100
2024-05-06,AAPL,180.3835248162661,182.21356516877452,178.47433028646978,179.75042724609375,78569700
2024-05-07,AAPL,181.47163247242835,182.90599233972117,179.3646131175579,180.43295288085935,77305800
2024-05-08,AAPL,180.8781014429479,181.0957301100937,179.49319037072598,180.769287109375,45057100
2024-05-09,AAPL,180.5912561815798,182.66861565405213,180.14611203583203,182.57958984375,48983000
2024-05-10,AAPL,183.1541015442068,183.34230991411323,180.4102677646858,181.3215789794922,50759500
2024-05-13,AAPL,183.68902280376187,185.3333522177452,182.8767582325011,184.5210876464844,72044800
2024-05-14,AAPL,185.7394637127145,186.52201273815805,184.5309821431948,185.66021728515625,52393600
2024-05-15,AAPL,186.13569714479723,188.8498155126645,185.60078753373725,187.92860412597656,70400000
2024-05-16,AAPL,188.67151097089564,189.29556710780693,187.86916171755817,188.0474548339844,52845200
2024-05-17,AAPL,187.7205471314912,189.00827490956243,187.3936613414241,188.0771484375,41282900
2024-05-20,AAPL,187.5422997392361,190.10784067213936,187.22531400566533,189.23614501953125,44361300
2024-05-21,AAPL,189.28567056183377,190.91018461353585,189.11727756366656,190.5337829589844,42309400
2024-05-22,AAPL,190.4545322055808,190.9993419606465,188.4734168160404,189.0974578857422,34648500
2024-05-23,AAPL,189.1767103485156,189.19652573516208,184.86779330766728,185.1154327392578,51005900
2024-05-24,AAPL,187.0370913918068,188.7804673088457,186.26444256610336,188.1861267089844,36327000
2024-05-28,AAPL,189.7016969806021,191.1776333738516,187.31446444482384,188.1960601806641,52280100
2024-05-29,AAPL,187.8196378873868,190.43470949642943,187.72057607583483,188.4932098388672,53068000
2024-05-30,AAPL,188.9587703074631,190.3653603450464,188.83000809203267,189.4837646484375,49889100
2024-05-31,AAPL,189.6323583658605,190.7516933437122,188.1168063750808,190.4347076416016,75158300
2024-06-03,AAPL,191.07855630297723,193.14883318833756,190.7021546904014,192.1978912353516,50080500
2024-06-04,AAPL,192.80214765697744,193.47573474401025,191.20734917579057,192.514892578125,47471400
2024-06-05,AAPL,193.5549597642067,195.040796246884,193.02996541617088,194.02052307128903,54156800
2024-06-06,AAPL,193.84224299284628,194.64459232913163,192.33659102362645,192.64366149902344,41181800
2024-06-07,AAPL,192.81202934049517,195.08041469163095,192.30685040959915,195.0308837890625,53103900
2024-06-10,AAPL,195.0408003359433,195.43703247512377,190.33565137548777,191.29649353027344,97010200
2024-06-11,AAPL,191.82150120872504,205.20394601258087,191.8017009364241,205.19403076171875,172373300
2024-06-12,AAPL,205.41194501546696,218.12080209568063,204.94638168818943,211.05813598632807,198134300
2024-06-13,AAPL,212.71235034689784,214.70336573665497,209.60200000148347,212.21707153320312,97862700
2024-06-14,AAPL,211.8307711431916,213.13829945342,209.30484597389383,210.48361206054688,70122700
2024-06-17,AAPL,211.35528688913016,216.88260054537645,210.71143044440285,214.62413024902344,93728300
2024-06-18,AAPL,215.5354294813442,216.5656178731208,210.9887736209857,212.2665863037109,79943300
2024-06-20,AAPL,211.90998899500863,212.2170745602359,206.8779694770392,207.7001190185547,86172500
2024-06-21,AAPL,208.4034185679189,209.88925500861836,205.1543907600995,205.5308074951172,241805100
2024-06-24,AAPL,205.75861973380412,210.69159220230492,204.63928484253907,206.17465209960935,80727000
2024-06-25,AAPL,207.1751328027417,209.3840873125504,206.64023830581655,207.0959014892578,55549700
2024-06-26,AAPL,209.5029286499739,212.8312027309874,208.65104852463384,211.2364044189453,66213200
2024-06-27,AAPL,212.6628556479076,213.70294435668097,210.3449540327298,212.07843017578125,49772700
2024-06-28,AAPL,213.73263728250333,214.02980761283357,208.3142855019514,208.6312561035156,82542700
2024-07-01,AAPL,210.0873519655429,215.45617219578955,209.9189589919497,214.70335388183597,60402900
2024-07-02,AAPL,214.1090169642201,218.29908645117231,213.0689435868198,218.19012451171875,58046200
2024-07-03,AAPL,217.9226407298708,219.4580078125,216.96179878656707,219.4580078125,37369800
2024-07-05,AAPL,219.55707203955853,224.31175124030364,219.55707203955853,224.20278930664065,60412400
2024-07-08,AAPL,224.9457357840812,225.69856928044197,221.1419979904105,225.6688537597656,59085900
2024-07-09,AAPL,225.7777879719569,227.23390886254344,224.23252052432463,226.5207061767578,48076100
2024-07-10,AAPL,227.1348758928893,230.87918266211804,227.08534498663496,230.78012084960935,62627700
2024-07-11,AAPL,229.2051413563895,230.19569903805672,223.6382120221272,225.4212188720703,64710600
2024-07-12,AAPL,226.75843028372813,230.4433055423661,226.5206910327904,228.36312866210935,53046500
2024-07-15,AAPL,234.2470836578572,234.99000194235265,230.88909361652625,232.1867218017578,62631300
2024-07-16,AAPL,232.78107634696724,234.03908894913195,230.1362889103225,232.602783203125,43234300
2024-07-17,AAPL,227.2834515580279,229.2744821236097,224.4999869579788,226.7188415527344,57345900
2024-07-18,AAPL,228.10562515807683,228.26411801705945,220.17126344980832,222.06321716308597,66034600
2024-07-19,AAPL,222.697149576551,224.65844923997824,221.17168252689004,222.19195556640625,49151500
2024-07-22,AAPL,224.86647978572935,225.62921338494564,220.98349573063444,221.8452911376953,48201800
2024-07-23,AAPL,222.25138924131517,224.7971293607533,220.57734458918785,222.8853454589844,39960300
2024-07-24,AAPL,221.88489130573663,222.67734036905603,215.07976577070053,216.4764404296875,61777600
2024-07-25,AAPL,216.86276105080304,218.7646448818125,212.59346035218636,215.43637084960935,51391200
2024-07-26,AAPL,216.6349653026102,217.41751434744816,213.97036267942912,215.90196228027344,41601300
2024-07-29,AAPL,214.91139345300465,217.22929471632008,213.7128120512828,216.17930603027344,36311800
2024-07-30,AAPL,217.1203256536185,218.24956072806748,214.07930652606245,216.7340087890625,41643800
2024-07-31,AAPL,219.34910640080287,221.70663863761095,218.5467570569377,219.98306274414065,50036300
2024-08-01,AAPL,222.2514024343897,222.36036437427163,214.97081319041695,216.29815673828125,62501000
2024-08-02,AAPL,217.0807092384795,223.4698183577824,215.6543188775265,217.7840118408203,105568600
2024-08-05,AAPL,197.21012147966275,211.4840610296135,194.14930192882557,207.29400634765625,119548600
2024-08-06,AAPL,203.36148541473497,208.00720313955475,199.17143085232243,205.27325439453125,69660500
2024-08-07,AAPL,204.94637966039352,211.62274392073397,204.4412006806638,207.8388214111328,63516400
2024-08-08,AAPL,211.097744151489,212.17744837655164,206.8581585633277,211.2958526611328,47161100
2024-08-09,AAPL,210.09727328743648,214.7330756065884,209.9684959625569,214.19818115234372,42201600
2024-08-12,AAPL,214.27752324509848,217.6889728146819,213.81142108338884,215.72540283203125,38028100
2024-08-13,AAPL,217.193110982268,220.04922365215185,217.193110982268,219.4343719482422,44155300
2024-08-14,AAPL,218.7402072098891,221.17979111862687,217.8774142480331,219.8806610107422,41960600
2024-08-15,AAPL,222.7367590108339,223.48053712623224,220.9120118672479,222.8557586669922,46414000
2024-08-16,AAPL,222.06237857544767,224.94824111633488,221.79461423345728,224.1747131347656,44340200
2024-08-19,AAPL,223.84746435464615,224.11522871504155,221.18968933533225,224.01605224609372,40687800
2024-08-20,AAPL,223.8970689622142,225.28544883578485,223.5797163441377,224.63092041015625,30299000
2024-08-21,AAPL,224.6408348597364,226.08871448701356,223.1830285060583,224.52182006835935,34765500
2024-08-22,AAPL,225.90027790842765,226.44571820828537,222.04254943445835,222.66732788085935,43695300
2024-08-23,AAPL,223.7879871535285,226.3267476403601,222.4690186706249,224.95819091796875,38677300
2024-08-26,AAPL,224.87885041051024,225.39454085782168,222.0326640536948,225.2953643798828,30602200
2024-08-27,AAPL,224.12514736512037,226.95151036486345,223.02435510684415,226.1383056640625,35934600
2024-08-28,AAPL,226.02922904592305,227.95313769677003,223.80780609600177,224.6110992431641,38052200
2024-08-29,AAPL,228.19113851748887,230.9877364442669,226.98125820388415,227.8836975097656,51906300
2024-08-30,AAPL,228.28039594132483,228.4886453526855,225.59287085733376,227.1002655029297,52990800
2024-09-03,AAPL,226.65400042223428,227.1002642906876,219.335218503661,220.9219512939453,50190600
2024-09-04,AAPL,219.82114598403248,219.94014563997789,215.67581475954933,219.0178680419922,43840200
2024-09-05,AAPL,219.79139340374425,223.60944526365165,219.6823053430495,220.53517150878903,36615400
2024-09-06,AAPL,222.09215251756703,223.37145940933704,217.946836225884,218.98812866210935,48423000
2024-09-09,AAPL,218.9881275735273,219.4343914347755,214.9122227273444,219.07737731933597,67180000
2024-09-10,AAPL,217.10389659918584,219.64265710486697,214.9320618304677,218.28402709960935,51591000
2024-09-11,AAPL,219.62280899168329,221.23927647566492,216.0824178921796,220.81285095214844,44587100
2024-09-12,AAPL,220.6541869199912,221.69547936785247,217.9964268983011,220.9219512939453,37455600
2024-09-13,AAPL,221.72521710949164,222.18139254741288,220.06907298412548,220.6541748046875,36766600
2024-09-16,AAPL,214.7436126542421,215.41797935337752,212.14535259122516,214.52545166015625,59357400
2024-09-17,AAPL,213.96016573653907,215.10061943149995,212.7205355758407,214.9915313720703,45519300
2024-09-18,AAPL,215.7452565018275,220.86245391858552,215.7353297749969,218.8592071533203,59894900
2024-09-19,AAPL,223.1235418425436,227.91347512552952,222.76652771175563,226.97134399414065,66781300
2024-09-20,AAPL,228.06222073119503,231.15633305592988,225.7317097608303,226.3069000244141,318679900
2024-09-23,AAPL,225.4539947207776,227.5464908680899,223.9366887373741,224.5912170410156,54146000
2024-09-24,AAPL,226.75314473243893,227.4473497336745,223.85737047004787,225.4837646484375,43556100
2024-09-25,AAPL,223.06400902085235,225.40443143928672,222.1615697374452,224.4920654296875,42308700
2024-09-26,AAPL,225.41436171300208,226.6044036950252,223.54004142995944,225.63253784179688,36636700
2024-09-27,AAPL,226.5647695239617,227.61597365379237,225.41438891191032,225.9003143310547,34026000
2024-09-30,AAPL,228.1315964288997,231.06704711914065,227.7448324488812,231.06704711914065,54541900
2024-10-01,AAPL,227.6159583693189,227.74486962890148,221.88390914906276,224.3334197998047,63285000
2024-10-02,AAPL,224.01605029183685,225.48376819979168,221.16986421787885,224.89866638183597,32880600
2024-10-03,AAPL,223.27228007150777,224.928424248049,221.4673863197881,223.79788208007807,34044200
2024-10-04,AAPL,226.00938361911108,226.10856009308668,222.27066963907552,224.91851806640625,37245100
2024-10-07,AAPL,222.63759275105315,223.81772316941647,219.4938922550209,219.8509063720703,39505400
2024-10-08,AAPL,222.4392426471427,224.10529834651464,221.39795026893304,223.8970489501953,31855700
2024-10-09,AAPL,223.36154504729691,227.8440525155232,222.96486939830248,227.6357879638672,33591100
2024-10-10,AAPL,225.8903660776275,227.5960983960084,225.2854259515482,227.1399078369141,28183500
2024-10-11,AAPL,227.39775944467095,227.5068475039757,225.4540126967509,225.6622772216797,31759200
2024-10-14,AAPL,226.80274288926017,229.8076053434174,226.70358155060512,229.3811798095703,39882100
2024-10-15,AAPL,231.67201972311165,235.51983687729248,230.44230106244424,231.9100341796875,64751400
2024-10-16,AAPL,229.6787087516564,230.19438406287304,227.9332995992129,229.85720825195312,34082200
2024-10-17,AAPL,231.4934859003546,231.91001494787184,228.6076384062416,230.2241058349609,32993800
2024-10-18,AAPL,234.2206797118992,234.2206797118992,232.0686835146529,233.05047607421875,46431500
2024-10-21,AAPL,232.5050605584077,234.8851598599691,232.5050605584077,234.51821899414065,36254500
2024-10-22,AAPL,231.949707496782,234.2603802258017,230.67041566655348,233.9033660888672,38846600
2024-10-23,AAPL,232.13812257917172,233.18932661738796,225.87054472777703,228.8456573486328,52287000
2024-10-24,AAPL,228.07212485007065,228.90516786821388,226.51515714412932,228.65724182128903,31109500
2024-10-25,AAPL,227.8341207497304,231.2852470135028,227.665532857223,229.49026489257807,38802300
2024-10-28,AAPL,231.38443735420992,232.78272881287967,230.62082086290687,231.46376037597656,36087100
2024-10-29,AAPL,231.1662732954221,232.38606532055925,230.39274516902225,231.7315368652344,35417200
2024-10-30,AAPL,230.68030356750916,231.5331697441292,227.64569128136463,228.19113159179688,47070900
2024-10-31,AAPL,227.4374266507156,227.9233671329233,223.5003599556127,224.035888671875,64370100
2024-11-01,AAPL,219.13688241025088,223.4805517303345,218.4426924836225,221.060791015625,65276700
2024-11-04,AAPL,219.15668564471403,220.94174084677013,217.8873056586193,220.168212890625,44944500
2024-11-05,AAPL,219.9599923572388,222.09215031274817,219.3054639601429,221.59629821777344,28111300
2024-11-06,AAPL,220.76328741365683,224.19459083458287,219.35506917081852,220.87237548828125,54561100
2024-11-07,AAPL,222.7665171269793,225.9895557457087,222.7070172967094,225.5928649902344,42137700
2024-11-08,AAPL,225.5332770864524,227.0125473442273,224.7787582103861,225.3247985839844,38328800
2024-11-11,AAPL,223.37895863100837,224.07391236142263,219.90417483008156,222.614501953125,42005600
2024-11-12,AAPL,222.93220374351736,223.9647042645822,221.7507748273854,222.614501953125,40398300
2024-11-13,AAPL,222.3960739824012,225.0170530189228,221.1550798335016,223.49807739257807,48566200
2024-11-14,AAPL,223.398802697962,227.22105551450989,223.3789425502784,226.57574462890625,44923900
2024-11-15,AAPL,224.768828738636,225.28508648780172,222.65418524957263,223.37892150878903,47923700
2024-11-18,AAPL,223.6271499370396,228.08480645929453,223.5477244921184,226.377197265625,44633700
2024-11-19,AAPL,225.34466282087317,228.5017596103349,225.0269762165604,226.6352996826172,36211800
2024-11-20,AAPL,226.41689814964724,228.27342054954684,224.26253412411583,227.35012817382807,35169600
2024-11-21,AAPL,227.230987838277,228.50176458087773,224.0838286281757,226.8735809326172,42108300
2024-11-22,AAPL,226.4168797117104,229.0577186823492,226.4168797117104,228.21383666992188,38168300
2024-11-25,AAPL,229.7924155701237,231.56951255942457,228.08480637706973,231.19224548339844,90152800
2024-11-26,AAPL,231.6489234928732,233.87279036398945,231.6489234928732,233.366455078125,45986200
2024-11-27,AAPL,232.78068842055708,233.99189975911068,232.1254399622211,233.23736572265625,33498400
2024-11-29,AAPL,233.11825362062933,236.0966394139658,232.28430923422,235.6201019287109,28481400
2024-12-02,AAPL,235.5605532676808,239.0551819380818,235.45134517492733,237.86383056640625,48137100
2024-12-03,AAPL,238.08222901174216,241.01097200063165,237.1787816889052,240.9017639160156,38861000
2024-12-04,AAPL,241.12021030186204,242.35128203282213,239.51188662583212,241.2592010498047,44383900
2024-12-05,AAPL,242.2321233137982,242.7781485930641,240.38552350615552,241.28895568847656,40033900
2024-12-06,AAPL,241.1598807416467,242.86748966267425,240.3358589246164,241.0903778076172,36870600
2024-12-09,AAPL,240.08769312504637,245.4587194212017,240.0082676818909,244.9722442626953,44649200
2024-12-10,AAPL,245.11121388943332,246.4217108653419,243.57237825215392,245.98487854003903,36914800
2024-12-11,AAPL,246.17352158557495,248.9930565140259,244.48575750906292,244.714111328125,45205800
2024-12-12,AAPL,245.11120954102955,246.9478867446912,243.90992066775823,246.1735076904297,32777500
2024-12-13,AAPL,246.0345362986312,247.4939314395242,244.46591792091505,246.34230041503903,33155300
2024-12-16,AAPL,246.20327957624437,249.56885459541957,245.86571770543415,249.23129272460935,51694800
2024-12-17,AAPL,248.27824960945253,252.0012319719704,247.98040799068028,251.65374755859372,51356400
2024-12-18,AAPL,250.3432677271904,252.4479889260113,245.95511429725676,246.26287841796875,56774100
2024-12-19,AAPL,245.71681628677703,250.18439476471843,245.30976661195103,247.9903106689453,60882300
2024-12-20,AAPL,246.2529371403228,253.16279902630112,243.919877297432,252.65647888183597,147495300
2024-12-23,AAPL,252.93444954402884,253.80809906094288,251.62395254537785,253.43084716796875,40858800
2024-12-24,AAPL,253.64930053302467,256.34969006633503,253.4507293352449,256.3397827148437,23234700
2024-12-26,AAPL,256.32980188696064,258.2260444048055,255.77383898408215,257.15380859375,27237100
2024-12-27,AAPL,255.9724022209019,256.8361595932908,251.23677948504653,253.74855041503903,42355300
2024-12-30,AAPL,250.4127477342041,251.673601973938,248.9434149702759,250.38296508789065,35557500
2023-01-03,MSFT,235.90725134496904,238.49846380336683,230.39484781786445,232.51052856445312,25740000
2023-01-04,MSFT,225.4259564644858,225.99854338319813,219.2924526600918,222.3397979736328,50623400
2023-01-05,MSFT,220.49584400645327,220.8355222293349,215.2163636110892,215.7501373291016,39585600
2023-01-06,MSFT,216.4198034707522,219.09835714227597,212.87751216247156,218.2928466796875,43613600
2023-01-09,MSFT,219.76798480761224,224.41665135349575,219.7291716302323,220.418212890625,27369800
2023-01-10,MSFT,221.03935048334117,224.48460157088837,220.62204584662,222.09719848632807,27033900
2023-01-11,MSFT,224.46514190067143,228.98763925739453,224.2904604069488,228.81295776367188,28669300
2023-01-12,MSFT,228.3180220940589,232.821105949786,226.6681880812586,231.4721221923828,27269500
2023-01-13,MSFT,230.0066742453539,232.30673624907556,227.9880484918301,232.17086791992188,21333300
2023-01-17,MSFT,230.9480211551264,233.80127048298723,230.0939833131721,233.2577972412109,29831300
2023-01-18,MSFT,234.4418522484385,235.22794870990265,228.57037036509703,228.851806640625,30028700
2023-01-19,MSFT,226.88172064205048,228.57038281279665,223.87318816519613,225.0863037109375,28623000
2023-01-20,MSFT,227.92981370488928,233.6363129556783,227.5901354890902,233.13165283203125,35389800
2023-01-23,MSFT,233.9857182735425,237.9356145518044,232.5784924785256,235.4220428466797,31934000
2023-01-24,MSFT,235.34439747923588,236.7516084406,233.3451855854794,234.89796447753903,40234400
2023-01-25,MSFT,227.5610098347346,236.12075825686085,224.08664593705,233.5101318359375,66526600
2023-01-26,MSFT,236.4604808024221,240.9829791980165,234.8591741746472,240.68212890625,33454500
2023-01-27,MSFT,241.6428822092,242.45809218411856,239.5466152949488,240.83737182617188,26498900
2023-01-30,MSFT,237.2950768809861,238.35292478678215,235.05324194345323,235.54820251464844,25867400
2023-01-31,MSFT,236.2663938483362,240.6336100555459,235.7811476030907,240.49774169921875,26541100
2023-02-01,MSFT,240.6821076556318,247.65023576111176,238.2267631452796,245.2919464111328,31259900
2023-02-02,MSFT,251.182852423541,256.8796381260482,249.65917223320272,256.79229736328125,39940400
2023-02-03,MSFT,251.8815727441677,256.4040702889057,249.5135692294624,250.7266845703125,29077300
2023-02-06,MSFT,249.84354121530777,250.67815038089995,247.2620281315424,249.19329833984372,22518000
2023-02-07,MSFT,252.84235731907512,260.83920438047807,252.40562393796253,259.6649169921875,50841400
2023-02-08,MSFT,265.13846022946933,268.593409822923,258.35470014039424,258.859375,54686000
2023-02-09,MSFT,265.7208390034506,265.8955501652922,255.0454213286766,255.8412322998047,42375100
2023-02-10,MSFT,253.812867726257,256.29732581806934,252.96854410513563,255.3365478515625,25818500
2023-02-13,MSFT,259.7426206728503,266.49724001770915,259.26705921966635,263.31402587890625,44630900
2023-02-14,MSFT,264.62416219078045,266.856282749665,261.33417890703004,264.138916015625,37047900
2023-02-15,MSFT,261.0547258535999,263.3994740205076,258.972656227329,262.02764892578125,28922400
2023-02-16,MSFT,256.87118053745,259.51753291113,254.8085880401168,255.05181884765625,29603600
2023-02-17,MSFT,252.36657534668237,253.04760380497552,249.068351286821,251.07257080078125,30000100
2023-02-21,MSFT,247.58949511011687,248.57215705654,244.7777476181148,245.82850646972656,28397400
2023-02-22,MSFT,247.2100335838988,247.4532643654593,243.56157186049097,244.69989013671875,22491100
2023-02-23,MSFT,248.64024584758675,249.8855863320497,243.6977943049112,247.87164306640625,29219100
2023-02-24,MSFT,243.1918464363868,244.20367985270448,241.3822090117807,242.4718780517578,24990900
2023-02-27,MSFT,245.62417017099744,245.97442307770388,242.63728915469156,243.38644409179688,21190000
2023-02-28,MSFT,242.32598969202303,244.68046206564443,241.9951845197852,242.66650390625,22491000
2023-03-01,MSFT,243.97020688018864,244.13560203633548,239.1347775749903,239.60179138183597,27565300
2023-03-02,MSFT,239.8742028427946,244.592871158647,238.95965271701235,244.31072998046875,24808200
2023-03-03,MSFT,245.36148024067188,248.69859936513,244.5831387874973,248.3775329589844,30760100
2023-03-06,MSFT,249.48666061100505,253.07674918507004,249.04884819003743,249.9147491455078,24109800
2023-03-07,MSFT,249.3602116204825,250.7125891600785,246.52901630785823,247.2684326171875,21473200
2023-03-08,MSFT,247.16137194826737,247.6478334867659,244.01883456634255,246.83058166503903,17340200
2023-03-09,MSFT,248.8931916251687,252.53191447494493,244.76799238551584,245.4879608154297,26653400
2023-03-10,MSFT,244.28157783106303,245.94526831886697,240.89580898858625,241.85899353027344,28333900
2023-03-13,MSFT,240.701198918384,250.9266314715002,239.07641892091627,247.04466247558597,33339700
2023-03-14,MSFT,249.79797477159795,254.0010091653207,248.9320739144134,253.7285919189453,33620300
2023-03-15,MSFT,252.9405641280701,259.26456442561187,252.1913943211873,258.2527160644531,46028000
2023-03-16,MSFT,258.028987963125,269.0716736937698,256.1512530626568,268.721435546875,54768800
2023-03-17,MSFT,270.72555782486927,275.6582547664565,268.8380848690044,271.8638610839844,69527400
2023-03-20,MSFT,269.4802407516752,269.96670228330714,262.543294560003,264.8588562011719,43466600
2023-03-21,MSFT,267.4371343013886,267.5538803349331,262.2222505034053,266.3669128417969,34558700
2023-03-22,MSFT,265.9971667055635,273.43031336043435,264.81019934883693,264.917236328125,34873300
2023-03-23,MSFT,270.414324094494,273.4498402612258,267.7485235593219,270.14190673828125,36610900
2023-03-24,MSFT,269.7332022897182,273.03142599171395,267.8262812456373,272.9730529785156,28172000
2023-03-27,MSFT,272.90492269572303,273.8389205347129,268.0597550905618,268.896484375,26840200
2023-03-28,MSFT,268.32248351379377,268.6630125541161,264.68373074732534,267.77764892578125,21878600
2023-03-29,MSFT,271.4065938576128,273.52758857930763,270.8714980799914,272.9146423339844,25087000
2023-03-30,MSFT,276.53394388967973,276.7576972006701,273.8584053599599,276.3587951660156,25053400
2023-03-31,MSFT,276.04753751584985,281.4375111990139,275.3372928207792,280.4937744140625,32766000
2023-04-03,MSFT,278.761931454292,280.4645469741528,276.26154151333856,279.4527282714844,24883300
2023-04-04,MSFT,279.4527472277195,282.5855611844231,277.93498937950386,279.4040832519531,25824300
2023-04-05,MSFT,278.1100534490355,279.37484150873803,275.25939610333745,276.64093017578125,22064800
2023-04-06,MSFT,275.5415966022882,284.171421432575,274.3935542461789,283.7044372558594,29770300
2023-04-10,MSFT,281.37908101323706,281.7585352734682,277.00092706983764,281.5542297363281,23103000
2023-04-11,MSFT,278.0128240085293,278.2366070491665,274.0141236263016,275.171875,27276600
2023-04-12,MSFT,277.07878271017614,279.2386732168352,274.32539366289427,275.81396484375,27403400
2023-04-13,MSFT,275.91120566345813,282.0503468765026,275.50259466661186,281.9919738769531,24222700
2023-04-14,MSFT,279.22894208294247,280.66887902365164,276.00856885442937,278.3922424316406,20987900
2023-04-17,MSFT,282.07960200286976,283.7043967289592,278.4116924129814,280.9801940917969,23836200
2023-04-18,MSFT,283.6751943988744,283.86005216252715,279.2386674537209,280.56182861328125,20161800
2023-04-19,MSFT,278.2463272755176,281.2234702218599,276.8356062940719,280.6397399902344,17150300
2023-04-20,MSFT,277.52633742538336,281.20398586251105,277.3609274204324,278.363037109375,23244400
2023-04-21,MSFT,277.2927991907115,278.5186620047946,275.3955874268566,278.0224914550781,21676400
2023-04-24,MSFT,274.45190651995864,277.234482358,271.173160031667,274.1405639648437,26611000
2023-04-25,MSFT,271.941745821894,273.9751515427264,267.91382992661585,267.9624938964844,45772200
2023-04-26,MSFT,288.66631890750085,291.45860367890464,284.80381270160626,287.372314453125,64599200
2023-04-27,MSFT,287.9560567732343,296.936147852177,287.2555509397699,296.5761413574219,46462600
2023-04-28,MSFT,295.7783383038111,300.5651029592613,295.097280309873,298.9403381347656,36469600
2023-05-01,MSFT,298.65820207273595,300.2440714597597,296.887474923344,297.286376953125,21294100
2023-05-02,MSFT,299.42681707438953,300.8083512230657,295.6810572722288,297.14044189453125,26404400
